img,x1,y1,x2,y2,category
3363,58,0,246,153,34
3364,37,34,625,480,34
3365,60,2,317,212,34
3366,213,0,432,208,34
3367,157,98,706,513,34
3368,221,0,441,238,34
3369,0,8,320,240,34
3370,0,0,187,126,34
3371,15,25,218,157,34
3372,27,39,537,326,34
3373,10,27,487,314,34
3374,42,19,544,405,34
3375,93,46,468,405,34
3376,0,0,400,407,34
3377,0,10,349,256,34
3378,0,0,600,450,34
3379,0,0,500,335,34
3380,134,48,576,438,34
3381,0,63,600,459,34
3382,60,40,552,426,34
3383,32,60,466,295,34
3384,55,103,500,320,34
3385,31,54,384,319,34
3386,46,18,455,312,34
3387,0,0,500,375,34
3388,0,0,400,345,34
3389,103,0,740,600,34
3390,0,33,541,405,34
3391,0,13,500,375,34
3392,0,8,500,338,34
7178,197,96,320,212,34
7252,318,64,468,170,34
4293,13,203,482,375,44
4294,164,64,222,128,44
4295,124,86,232,136,44
4296,0,32,192,238,44
4297,53,130,320,316,44
4298,68,138,240,254,44
4299,50,43,369,162,44
4300,80,14,182,82,44
4301,56,62,170,124,44
4302,78,24,216,146,44
4303,116,129,406,217,44
4304,0,23,136,131,44
4305,107,25,168,57,44
4306,31,54,339,222,44
4307,0,142,253,276,44
4308,108,19,130,52,44
4309,10,53,733,505,44
4310,29,40,175,141,44
4311,0,48,180,202,44
4312,24,14,165,83,44
4313,49,90,113,131,44
4314,14,53,162,126,44
4315,0,0,280,192,44
4316,142,21,262,93,44
4317,149,25,552,394,44
4318,157,45,539,354,44
4319,8,52,253,196,44
4320,150,131,387,195,44
4321,11,31,215,132,44
4322,0,199,600,680,44
4323,120,88,190,132,44
4324,162,66,206,138,44
4325,2,0,260,138,44
4326,0,70,142,240,44
4327,0,0,238,210,44
4328,0,21,280,171,44
4329,30,28,436,149,44
4330,25,0,301,285,44
4331,240,75,360,149,44
4332,34,165,246,340,44
4333,0,0,640,412,44
4334,8,30,212,216,44
4335,257,95,496,210,44
4336,0,0,280,186,44
4337,106,85,202,168,44
4338,434,170,640,457,44
4339,171,0,544,450,44
4340,106,70,536,353,44
4341,0,0,338,450,44
4342,2,189,297,377,44
4343,72,82,388,321,44
4344,128,215,342,348,44
4345,0,210,363,368,44
4346,0,128,320,342,44
4347,0,56,498,340,44
4348,96,162,311,296,44
4349,50,78,280,286,44
4350,25,52,500,375,44
4351,14,49,266,197,44
4352,0,0,226,187,44
4353,173,145,382,309,44
4354,161,177,294,292,44
4355,0,0,280,321,44
4356,125,190,520,424,44
4357,188,121,440,228,44
4358,128,83,352,225,44
4359,57,99,367,273,44
4360,0,92,573,493,44
4361,0,99,381,286,44
4362,0,46,280,189,44
4363,66,116,778,451,44
4364,344,253,650,600,44
4365,0,30,292,223,44
4366,7,93,300,207,44
4367,42,75,274,234,44
4368,0,135,243,277,44
4369,0,56,341,225,44
4370,1,90,628,429,44
4371,10,42,800,346,44
4372,165,33,546,162,44
4373,9,16,263,116,44
4374,350,185,703,517,44
4375,72,198,243,285,44
4376,10,198,491,365,44
4377,62,106,482,371,44
4378,1,501,600,770,44
4379,118,92,460,317,44
4380,102,60,389,191,44
4381,13,53,375,269,44
4382,113,128,366,209,44
4383,180,170,442,375,44
4384,0,104,262,266,44
4385,75,66,795,544,44
4386,242,180,475,321,44
4387,110,53,388,208,44
4388,252,124,622,524,44
4389,50,58,365,248,44
4390,57,63,354,168,44
4391,111,165,279,248,44
4392,132,57,330,217,44
13745,76,187,342,372,44
14003,425,243,590,372,44
14595,87,165,162,235,44
15354,400,442,512,666,44
16780,63,89,333,223,44
4592,22,72,167,123,47
4593,8,20,304,264,47
4594,35,25,228,165,47
4595,112,39,238,171,47
4596,68,51,258,152,47
4597,80,75,340,250,47
4598,0,172,300,357,47
4599,10,19,151,86,47
4600,63,36,428,236,47
4601,100,58,292,154,47
4602,0,66,270,192,47
4603,14,136,316,226,47
4604,57,184,499,363,47
4605,29,15,276,112,47
4606,173,141,390,294,47
4607,14,54,238,232,47
4608,0,74,292,340,47
4609,55,221,414,335,47
4610,0,48,308,166,47
4611,46,49,236,156,47
4612,72,120,388,236,47
4613,0,138,460,279,47
4614,0,96,630,423,47
4615,10,52,280,206,47
4616,109,79,400,287,47
4617,0,152,280,346,47
4618,0,95,350,204,47
4619,14,139,279,278,47
4620,0,46,327,185,47
4621,27,164,297,346,47
4622,179,43,348,172,47
4623,31,140,500,307,47
4624,132,106,365,274,47
4625,33,104,394,269,47
4626,0,64,400,239,47
4627,105,90,586,416,47
4628,14,139,299,312,47
4629,247,242,533,357,47
4630,13,159,500,311,47
4631,23,122,677,459,47
4632,65,172,297,274,47
4633,0,63,215,302,47
4634,498,246,800,582,47
4635,27,135,374,278,47
4636,7,55,512,285,47
4637,163,171,370,294,47
4638,8,180,457,433,47
4639,0,220,640,396,47
4640,85,136,568,388,47
4641,17,124,562,335,47
4642,52,203,352,297,47
4643,0,26,280,323,47
4644,0,0,347,235,47
4645,14,14,308,124,47
4646,0,118,531,660,47
4647,35,113,257,357,47
4648,3,65,263,216,47
4649,58,190,456,270,47
4650,132,172,408,283,47
4651,401,164,800,374,47
4652,28,94,275,164,47
4653,0,38,320,164,47
4654,14,46,280,193,47
4655,111,142,277,252,47
4656,44,119,314,280,47
4657,11,110,280,316,47
4658,0,30,416,281,47
4659,26,172,790,572,47
4660,18,109,391,582,47
4661,0,58,524,249,47
4662,195,302,636,467,47
4663,3,116,400,256,47
4664,0,125,247,191,47
4665,0,124,190,240,47
4666,14,201,257,323,47
4667,102,114,426,309,47
4668,7,102,387,215,47
4669,16,27,274,187,47
4670,71,32,280,373,47
4671,12,84,433,274,47
4672,137,249,719,471,47
4673,0,72,314,222,47
4674,0,125,572,409,47
4675,0,172,800,508,47
4676,99,73,469,426,47
4677,0,144,280,263,47
4678,30,66,312,148,47
4679,18,208,640,352,47
4680,33,96,322,263,47
4681,220,147,426,489,47
4682,58,34,220,240,47
4683,88,76,400,230,47
4684,136,126,525,425,47
4685,52,169,578,368,47
4686,101,233,692,423,47
4687,0,98,211,176,47
4688,13,9,300,232,47
4689,40,0,636,438,47
4690,29,292,789,550,47
4691,45,72,280,189,47
13763,96,44,390,218,47
13960,146,4,406,146,47
14495,104,273,293,492,47
14522,206,348,655,600,47
27,0,10,351,340,21
1992,250,51,460,258,21
1993,65,28,420,337,21
1994,67,58,435,360,21
1995,428,271,789,595,21
1996,168,78,625,471,21
1997,66,50,442,330,21
1998,242,21,479,194,21
1999,18,95,504,481,21
2000,154,63,659,478,21
2001,96,130,577,428,21
2002,108,28,548,448,21
2003,228,13,636,329,21
2004,7,21,407,325,21
2005,27,1,448,308,21
2006,67,103,748,579,21
2007,5,24,362,273,21
2008,92,36,569,448,21
2009,19,27,447,358,21
2010,48,1,465,367,21
2011,148,60,526,412,21
2012,28,38,604,468,21
2013,0,37,418,346,21
2014,40,25,392,322,21
2015,150,49,515,515,21
2016,37,9,427,380,21
2017,59,39,485,423,21
2018,16,96,426,400,21
2019,0,21,296,378,21
2020,72,58,308,278,21
2021,60,16,618,442,21
2022,20,0,628,480,21
2023,36,53,640,468,21
2024,1,22,480,600,21
2025,1,62,480,621,21
2026,2,76,628,413,21
2027,37,16,364,325,21
2028,62,0,468,375,21
2029,218,128,548,460,21
2030,44,42,272,222,21
2031,188,49,480,369,21
2032,108,0,510,473,21
2033,66,9,378,299,21
2034,63,24,338,278,21
2035,0,0,500,375,21
2036,324,81,620,338,21
2037,32,32,570,464,21
2038,12,28,322,311,21
2039,62,92,574,444,21
2040,265,130,601,334,21
2041,60,54,577,461,21
2042,83,71,726,550,21
2043,64,108,556,460,21
2044,0,48,586,383,21
2045,472,197,725,478,21
2046,93,0,463,411,21
2047,142,38,658,476,21
2048,211,0,714,450,21
2049,212,0,585,358,21
2050,26,51,485,348,21
2051,136,48,585,450,21
2052,0,93,379,343,21
2053,91,63,716,550,21
2054,66,24,460,290,21
2055,43,46,455,289,21
2056,137,62,493,400,21
2057,96,87,421,265,21
2058,3,20,420,317,21
2059,0,14,342,330,21
2060,305,41,770,428,21
2061,75,0,358,312,21
2062,80,45,355,263,21
2063,77,0,744,556,21
2064,50,44,382,275,21
2065,28,33,370,298,21
2066,250,99,557,327,21
2067,73,0,574,446,21
2068,105,89,542,408,21
2069,0,133,419,506,21
2070,181,0,409,252,21
2071,78,21,399,294,21
2072,202,107,398,283,21
2073,122,84,542,458,21
2074,369,88,621,348,21
2075,260,127,718,399,21
2076,141,45,677,585,21
2077,40,18,270,206,21
2078,78,0,542,476,21
2079,35,24,465,309,21
2080,0,28,463,333,21
2081,31,56,445,350,21
2082,93,145,313,351,21
2083,10,25,290,226,21
2084,54,189,441,433,21
2085,109,0,306,155,21
2086,12,76,726,497,21
2087,36,0,609,480,21
2088,15,0,642,512,21
2089,130,41,634,530,21
2090,7,0,391,293,21
2091,67,106,382,305,21
13673,348,44,544,254,21
14807,30,0,658,450,21
15194,129,18,478,353,21
15608,0,0,477,451,21
15701,141,30,548,423,21
1300,6,11,245,155,14
1301,19,38,514,348,14
1302,108,43,244,210,14
1303,0,22,288,336,14
1304,19,90,280,234,14
1305,39,96,400,331,14
1306,108,95,412,310,14
1307,110,54,661,506,14
1308,7,26,184,172,14
1309,93,16,494,353,14
1310,96,272,600,646,14
1311,92,69,550,397,14
1312,20,14,364,237,14
1313,0,0,269,202,14
1314,0,0,461,346,14
1315,7,5,289,136,14
1316,0,0,150,150,14
1317,0,0,219,179,14
1318,0,0,300,225,14
1319,0,0,150,150,14
1320,0,148,180,288,14
1321,68,29,406,317,14
1322,58,12,216,156,14
1323,40,24,407,309,14
1324,55,7,291,174,14
1325,12,24,251,206,14
1326,24,78,70,150,14
1326,79,68,137,146,14
1326,140,72,216,147,14
1326,37,12,86,66,14
1326,91,0,148,57,14
1326,153,12,212,74,14
1327,56,39,297,265,14
1328,18,18,248,167,14
1329,0,26,450,283,14
1330,36,0,248,192,14
1331,32,0,233,192,14
1332,14,21,203,192,14
1332,38,144,313,333,14
1333,10,98,198,250,14
1334,11,129,194,302,14
1335,29,0,159,152,14
1336,25,10,241,208,14
1337,27,49,279,207,14
1338,0,15,250,127,14
1339,22,28,254,283,14
1340,7,55,213,297,14
1341,0,0,384,288,14
1342,40,21,277,184,14
1343,60,72,541,328,14
1344,0,98,237,214,14
1345,114,121,292,295,14
1346,0,59,278,238,14
1347,0,27,400,287,14
1348,0,0,200,147,14
1349,69,0,261,320,14
1350,0,0,200,150,14
1351,16,0,320,240,14
1352,0,39,134,150,14
1353,33,22,379,261,14
1354,25,4,146,108,14
1355,11,8,156,137,14
1356,7,7,290,184,14
1357,0,10,188,212,14
1358,19,24,281,200,14
1359,0,0,300,225,14
1360,2,90,136,212,14
1361,122,91,275,203,14
1362,0,0,160,120,14
1363,0,0,160,120,14
1364,79,73,154,163,14
1364,150,72,228,159,14
1364,1,69,84,154,14
1364,27,9,87,76,14
1364,85,19,144,84,14
1364,144,12,201,81,14
1365,98,80,214,192,14
1366,25,61,221,188,14
1367,68,54,225,165,14
1368,64,84,336,372,14
1369,59,25,290,193,14
1370,39,33,238,321,14
1371,14,22,241,197,14
1372,25,135,217,346,14
1373,0,184,487,709,14
1374,141,49,282,212,14
1375,40,0,272,173,14
1376,46,42,256,182,14
1377,142,14,300,202,14
1378,7,13,245,188,14
1379,124,32,380,240,14
1380,30,0,274,208,14
1381,0,26,400,273,14
1382,35,85,230,214,14
1383,0,12,250,145,14
1384,30,13,250,187,14
1385,28,39,210,170,14
1386,0,0,384,223,14
1387,24,0,320,213,14
1388,0,10,320,206,14
1389,28,8,345,274,14
1390,20,64,640,480,14
1391,0,0,176,144,14
1392,104,132,262,222,14
1393,104,114,266,238,14
1394,13,184,267,324,14
1395,0,0,180,240,14
1396,72,72,556,436,14
1397,2,56,230,192,14
1398,49,65,149,200,14
1399,67,192,447,390,14
10918,0,136,360,432,14
13703,42,171,252,359,14
13759,410,184,640,454,14
13759,458,112,640,198,14
13962,68,114,127,188,14
13962,122,132,184,203,14
14392,403,290,616,431,14
16274,22,197,593,422,14
16766,64,69,604,392,14
2392,18,8,306,234,25
2393,85,69,588,438,25
2394,40,29,362,300,25
2395,5,42,338,259,25
2396,24,21,142,126,25
2397,35,30,470,335,25
2398,40,35,488,353,25
2399,86,16,410,326,25
2400,49,70,664,582,25
2401,3,19,150,147,25
2402,0,21,210,238,25
2403,96,84,240,194,25
2404,17,7,170,119,25
2405,36,17,423,312,25
2406,97,52,411,309,25
2407,0,31,229,195,25
2408,8,14,336,265,25
2409,16,6,300,207,25
2410,4,44,384,252,25
2411,88,96,560,437,25
2412,42,0,266,166,25
2413,14,31,330,274,25
2414,24,10,300,222,25
2415,73,0,486,375,25
2416,14,6,306,232,25
2417,89,44,584,436,25
2418,11,78,386,368,25
2419,49,27,411,309,25
2420,17,80,773,576,25
2421,44,70,604,409,25
2422,19,26,347,266,25
2423,10,0,638,480,25
2424,8,4,316,234,25
2425,73,60,596,468,25
2426,64,0,616,480,25
2427,34,24,290,232,25
2428,30,38,288,212,25
2429,85,52,408,350,25
2430,54,42,438,325,25
2431,6,4,262,174,25
2432,55,40,433,371,25
2433,272,61,622,317,25
2434,50,54,622,420,25
2435,60,80,584,456,25
2436,34,38,583,539,25
2437,0,25,150,129,25
2438,11,29,336,357,25
2439,47,22,370,284,25
2440,30,26,284,224,25
2441,25,25,163,110,25
2442,0,0,150,150,25
2443,133,32,625,559,25
2444,31,37,249,219,25
2445,26,45,487,353,25
2446,44,32,640,432,25
2447,10,42,500,372,25
2448,22,28,225,160,25
2449,28,44,290,238,25
2450,0,18,150,132,25
2451,0,22,240,286,25
2452,52,71,470,335,25
2453,0,88,240,274,25
2454,0,0,400,293,25
2455,0,0,400,300,25
2456,42,47,430,331,25
2457,25,12,222,175,25
2458,0,12,150,138,25
2459,26,14,278,231,25
2460,5,7,133,119,25
2461,4,22,198,184,25
2462,0,18,150,127,25
2463,0,16,194,164,25
2464,57,16,177,128,25
2465,0,27,250,171,25
2466,0,50,220,249,25
2467,29,7,210,161,25
2468,0,13,120,122,25
2469,259,51,600,426,25
2470,35,8,176,145,25
2471,3,3,165,138,25
2472,0,15,150,138,25
2473,16,13,141,136,25
2474,47,34,309,252,25
2475,15,16,118,91,25
2476,39,7,228,180,25
2477,96,19,346,220,25
2478,23,73,275,283,25
2479,11,143,178,291,25
2480,82,46,572,429,25
2481,19,21,261,224,25
2482,26,11,138,113,25
2483,102,59,682,462,25
2484,14,14,172,136,25
2485,0,17,235,195,25
2486,47,94,760,470,25
2487,0,37,229,195,25
2488,20,65,135,169,25
2489,15,67,435,372,25
2490,100,134,402,459,25
2491,56,54,606,401,25
2492,48,84,553,404,25
5183,68,0,339,105,25
16721,59,29,431,364,25
16730,2,2,449,333,25
16732,36,2,479,341,25
16736,2,4,638,485,25
16738,3,16,497,375,25
16769,2,3,557,414,25
16770,2,46,556,375,25
16773,92,41,545,472,25
16781,3,8,473,355,25
16791,48,36,593,453,25
300,0,0,800,600,4
301,0,0,282,200,4
302,15,30,250,250,4
303,51,39,249,207,4
304,0,0,196,147,4
305,0,0,230,150,4
306,10,6,500,386,4
307,0,0,246,215,4
308,15,12,250,157,4
309,11,35,226,198,4
310,0,0,368,276,4
311,57,6,489,373,4
312,0,0,640,480,4
313,0,1,220,188,4
314,0,6,318,240,4
315,0,23,227,243,4
316,0,0,350,322,4
317,2,35,322,258,4
318,0,0,350,262,4
319,0,0,230,165,4
320,0,0,200,200,4
321,0,116,488,480,4
322,51,24,300,300,4
323,0,0,350,250,4
324,1,3,343,286,4
325,13,5,118,81,4
326,31,0,400,300,4
327,0,60,198,240,4
328,0,0,314,240,4
329,0,65,202,227,4
330,0,95,240,305,4
331,42,18,212,155,4
332,79,4,273,186,4
333,43,13,204,153,4
334,0,37,640,432,4
335,63,0,194,128,4
336,21,0,207,160,4
337,37,12,216,180,4
338,30,7,192,162,4
339,30,4,204,171,4
340,0,0,453,320,4
341,145,80,420,338,4
342,0,0,500,375,4
343,63,21,264,195,4
344,0,0,210,280,4
345,0,2,320,240,4
346,12,0,180,147,4
347,0,48,150,242,4
348,60,43,240,180,4
349,18,9,228,213,4
350,0,33,249,228,4
351,27,6,211,163,4
352,25,12,207,160,4
353,0,0,210,220,4
354,0,0,450,354,4
355,0,0,320,240,4
356,0,149,210,333,4
357,0,0,400,256,4
358,3,0,250,187,4
359,37,12,207,165,4
360,0,0,230,230,4
361,54,0,223,156,4
362,52,3,235,168,4
363,0,0,400,300,4
364,0,0,210,157,4
365,0,0,280,210,4
366,0,0,320,240,4
367,40,58,573,528,4
368,0,0,400,300,4
369,0,34,389,336,4
370,0,28,250,240,4
371,0,0,800,600,4
372,0,0,193,169,4
374,0,0,285,214,4
375,0,0,252,204,4
376,0,0,350,289,4
377,0,22,180,194,4
378,0,1,174,180,4
379,0,0,380,285,4
380,0,0,320,240,4
381,33,14,279,163,4
382,0,1,200,150,4
383,0,41,331,300,4
384,0,0,554,480,4
385,8,0,304,240,4
386,0,0,320,240,4
387,46,38,552,469,4
388,0,98,400,518,4
389,0,0,618,480,4
390,0,0,290,218,4
391,0,0,400,300,4
392,0,0,284,240,4
393,0,0,337,300,4
394,0,0,221,206,4
395,0,0,640,480,4
396,9,0,400,268,4
397,0,0,165,130,4
398,0,0,640,480,4
399,0,0,352,261,4
9115,28,36,423,325,4
9283,25,31,442,309,4
10643,48,27,432,313,4
10802,24,15,465,330,4
11380,117,0,474,322,4
11480,22,22,463,360,4
11534,51,32,439,344,4
13772,1,25,308,269,4
14302,356,17,783,389,4
14470,1,56,389,436,4
15436,98,51,472,326,4
15588,46,1,543,433,4
15607,110,41,415,326,4
15610,270,43,593,323,4
15645,8,91,270,348,4
15715,285,1,576,322,4
15726,78,2,553,450,4
15768,137,0,436,269,4
15871,90,32,477,375,4
15929,101,27,517,333,4
16304,94,17,576,437,4
16697,5,45,426,393,4
295,14,25,327,280,8
700,175,62,336,208,8
701,72,24,423,267,8
702,243,173,560,436,8
703,0,16,480,512,8
704,0,228,502,750,8
705,0,0,640,480,8
706,0,61,480,360,8
707,0,0,640,480,8
708,0,5,800,600,8
709,0,130,356,432,8
710,0,234,480,717,8
711,14,29,779,580,8
712,0,123,346,432,8
713,0,0,360,480,8
714,0,2,448,336,8
715,0,0,353,265,8
716,0,109,480,610,8
717,0,0,480,360,8
718,14,105,778,509,8
719,57,9,616,418,8
720,0,0,640,480,8
721,0,0,289,219,8
722,143,84,387,297,8
723,0,0,688,600,8
724,0,12,640,480,8
725,0,0,640,480,8
726,0,32,301,332,8
727,46,117,385,338,8
728,236,0,640,480,8
729,32,0,640,280,8
730,0,27,350,250,8
731,240,0,640,460,8
732,0,45,600,385,8
733,0,123,278,500,8
734,18,40,372,284,8
735,0,234,690,600,8
736,0,35,500,375,8
737,0,0,240,320,8
738,0,32,800,544,8
739,0,0,775,519,8
740,0,0,500,375,8
741,0,30,280,327,8
742,244,0,451,324,8
743,0,0,512,384,8
744,0,0,400,300,8
745,0,0,340,290,8
746,0,58,480,480,8
747,0,0,450,397,8
748,0,0,400,300,8
749,112,58,556,390,8
750,152,41,516,257,8
751,0,59,358,379,8
753,0,0,640,480,8
754,0,28,162,210,8
755,0,0,500,347,8
756,0,26,222,221,8
757,0,13,400,502,8
758,46,9,613,446,8
759,0,0,400,300,8
760,2,38,349,259,8
761,0,16,350,249,8
762,18,27,409,300,8
763,0,157,328,476,8
764,0,30,320,240,8
765,103,77,577,439,8
766,0,54,280,299,8
767,18,84,580,396,8
768,0,0,320,240,8
769,36,2,450,338,8
770,0,0,404,303,8
771,37,12,387,292,8
772,0,0,300,450,8
773,0,0,450,253,8
774,20,15,510,383,8
775,0,0,261,255,8
776,0,0,400,300,8
777,0,0,353,175,8
778,0,0,280,329,8
779,158,74,327,212,8
780,0,0,456,332,8
781,0,8,467,425,8
782,24,67,227,249,8
783,0,16,280,344,8
784,15,0,436,338,8
785,0,16,240,286,8
786,21,21,378,281,8
787,0,131,300,296,8
788,0,13,400,321,8
789,38,21,337,244,8
790,0,19,320,281,8
791,35,41,458,332,8
792,0,0,389,292,8
793,0,5,320,271,8
794,0,34,289,289,8
795,73,0,451,293,8
796,40,9,450,338,8
797,0,22,400,283,8
798,41,13,420,321,8
799,24,0,425,338,8
3793,74,59,400,300,39
3794,91,85,500,303,39
3795,77,120,377,345,39
3796,0,122,333,425,39
3797,165,22,328,155,39
3798,261,64,480,208,39
3799,97,90,370,226,39
3800,190,50,488,320,39
3801,70,127,495,406,39
3802,0,17,500,350,39
3803,0,116,288,408,39
3804,0,15,500,375,39
3805,70,195,320,431,39
3806,150,0,420,117,39
3807,22,155,237,285,39
3808,0,105,362,500,39
3809,71,56,340,300,39
3810,45,145,323,490,39
3811,50,130,262,306,39
3812,177,95,358,230,39
3813,113,45,371,315,39
3814,53,15,480,338,39
3815,166,66,370,265,39
3816,152,86,611,490,39
3817,101,44,694,477,39
3818,27,0,800,533,39
3819,32,25,564,476,39
3820,30,47,684,578,39
3821,193,148,594,465,39
3822,140,64,640,441,39
3823,0,0,800,600,39
3825,42,32,544,421,39
3826,134,65,536,375,39
3827,22,13,562,449,39
3828,81,28,728,600,39
3829,60,44,580,466,39
3830,49,0,739,600,39
3831,93,0,634,472,39
3832,0,51,536,531,39
3833,167,57,631,475,39
3834,45,90,593,381,39
3835,192,66,640,480,39
3836,0,0,800,600,39
3837,176,72,626,478,39
3838,154,68,750,452,39
3839,143,117,676,472,39
3840,200,86,628,372,39
3841,216,213,604,561,39
3842,0,34,521,425,39
3843,115,60,378,287,39
3844,44,0,602,448,39
3845,33,64,360,280,39
3846,117,26,387,298,39
3847,0,38,481,350,39
3848,68,49,351,294,39
3849,132,58,480,426,39
3850,0,82,317,399,39
3851,128,128,542,470,39
3852,0,0,800,450,39
3853,10,16,522,390,39
3854,10,15,493,373,39
3855,108,101,509,426,39
3856,90,54,375,326,39
3857,115,111,490,372,39
3858,26,59,435,327,39
3859,214,138,628,480,39
3860,57,286,421,628,39
3861,65,27,347,243,39
3862,120,225,414,400,39
3863,2,85,247,286,39
3864,239,29,454,194,39
3865,107,196,422,403,39
3866,0,11,420,303,39
3867,32,154,452,344,39
3868,0,0,719,542,39
3869,0,0,500,333,39
3870,117,137,350,315,39
3871,44,17,590,452,39
3872,32,59,352,285,39
3873,68,0,493,448,39
3874,448,258,674,459,39
3875,0,35,476,325,39
3876,206,184,568,496,39
3877,258,312,533,528,39
3878,86,68,446,347,39
3879,23,0,480,375,39
3880,97,96,256,248,39
3881,36,85,160,206,39
3882,0,170,323,407,39
3883,223,200,380,291,39
3884,58,17,360,297,39
3885,151,120,326,266,39
3886,30,12,413,333,39
3887,50,29,451,326,39
3888,0,0,500,500,39
3889,42,0,376,375,39
3890,102,55,410,350,39
3891,115,51,360,202,39
3892,17,60,490,340,39
9176,1,48,352,405,39
13672,364,252,536,400,39
13933,212,0,592,280,39
14584,420,201,776,546,39
14636,234,0,600,244,39
14655,6,36,590,464,39
14679,56,70,541,450,39
14692,153,23,568,450,39
15311,144,3,319,137,39
15569,18,66,497,440,39
15621,275,1,502,230,39
15807,156,1,597,407,39
16286,42,52,568,438,39
400,0,0,400,300,5
401,0,0,280,210,5
402,28,24,254,224,5
403,0,0,400,300,5
404,0,0,480,309,5
405,23,21,306,256,5
406,16,9,266,208,5
407,26,20,221,184,5
408,6,0,271,226,5
409,21,15,317,244,5
410,15,10,323,271,5
411,0,50,187,186,5
412,13,46,359,269,5
413,0,0,159,142,5
414,37,22,219,196,5
415,25,19,312,252,5
416,10,8,262,204,5
417,0,0,210,158,5
418,15,6,257,219,5
419,0,1,509,370,5
420,34,11,302,258,5
421,0,0,324,269,5
422,0,0,329,259,5
423,12,8,324,262,5
424,18,14,321,280,5
425,0,0,251,222,5
426,18,10,260,210,5
427,10,9,312,255,5
428,0,0,218,198,5
429,0,0,312,279,5
430,0,0,262,227,5
431,32,22,299,249,5
432,0,0,240,144,5
433,0,0,254,212,5
434,0,0,155,135,5
435,27,11,327,231,5
436,0,0,352,264,5
437,0,0,640,480,5
438,23,12,310,260,5
439,10,6,163,120,5
440,31,13,300,239,5
441,27,20,307,248,5
442,27,14,229,177,5
443,0,0,210,172,5
444,0,0,205,142,5
445,24,5,303,261,5
446,12,6,324,263,5
447,49,34,296,247,5
448,17,4,323,254,5
449,19,0,313,261,5
450,0,0,312,264,5
451,0,0,244,183,5
452,58,23,342,240,5
453,62,48,366,240,5
454,30,11,275,166,5
455,0,39,240,266,5
456,41,0,450,321,5
457,48,22,293,242,5
458,19,14,267,193,5
459,40,21,268,236,5
460,25,25,225,197,5
461,0,0,246,184,5
462,0,0,230,150,5
463,23,82,435,290,5
464,52,6,383,307,5
465,0,0,500,375,5
466,133,110,575,401,5
467,273,172,640,422,5
467,44,150,236,252,5
468,23,23,217,146,5
469,0,28,456,404,5
470,66,16,270,190,5
471,3,16,293,210,5
472,26,31,311,213,5
473,38,28,241,207,5
474,19,42,303,213,5
475,172,44,612,312,5
476,14,2,198,153,5
477,69,39,184,138,5
478,0,0,379,378,5
479,1,22,225,185,5
480,0,0,190,157,5
481,0,0,190,158,5
482,25,17,318,262,5
483,18,13,185,145,5
484,0,0,306,240,5
485,5,6,276,242,5
486,0,19,270,244,5
487,16,27,333,263,5
488,0,27,420,315,5
489,54,16,521,452,5
490,0,30,180,206,5
491,9,24,324,264,5
492,8,16,201,184,5
493,16,16,205,185,5
494,64,22,210,146,5
495,88,56,574,353,5
496,34,18,347,287,5
